experiment,generator,scorer,N,selected_score_mean,selected_imagined_score_mean,selected_real_utility_mean,oracle_real_utility_mean,generated_future_diversity,upper_tail_rank_correlation,imagined_real_tail_gap,oracle_gap,exact_law_prediction_error,high_n_regret,selected_real_utility_ci95,selected_imagined_score_ci95,deployment_gate,gate_reason,denoising_steps
controlled,plausibility_biased,raw,2,1.301855197021117,1.301855197021117,0.24003590643405914,0.3177374512888491,0.9210909309796987,0.0,1.0618192905870576,0.07770154485478997,0.44651119217513147,0.0,0.11574287074309143,0.05066796267878303,collect_pilot_labels,pilot_labels_needed,8
controlled,plausibility_biased,raw,4,1.487554947535197,1.487554947535197,0.43434939052288735,0.6123841307125986,0.8466964224974314,0.0,1.0532055570123096,0.17803474018971124,0.31978973807455785,0.0,0.1573494307010344,0.0215137164045819,collect_pilot_labels,pilot_labels_needed,8
controlled,plausibility_biased,raw,8,1.6197272973755996,1.6197272973755996,0.5647467044182122,0.8385340380094324,0.8414678997670612,0.18749999999999997,1.0420225349565346,0.27378733359122026,0.23540617837669273,0.0,0.159222110021633,0.016289642176983282,collect_pilot_labels,pilot_labels_needed,8
controlled,plausibility_biased,raw,16,1.7037307880818844,1.7037307880818844,0.5921708784687022,0.9386817742100295,0.819620675345262,0.3086835000361866,1.0297332581540104,0.3465108957413273,0.2065649482588736,0.00371413740019004,0.16191797927532053,0.015560345878051881,collect_pilot_labels,pilot_labels_needed,8
controlled,plausibility_biased,raw,32,1.749620276192824,1.749620276192824,0.6221059498687586,0.976575834734831,0.8166008369376261,0.38696901098938563,1.0614128521022697,0.35446988486607245,0.15800588588997413,0.03309318159396449,0.15260160606255269,0.005144614393756586,collect_pilot_labels,pilot_labels_needed,8
controlled,plausibility_biased,raw,64,1.789954940478007,1.789954940478007,0.6753896244335919,1.0098165415305025,0.8190862670540808,0.38243926032498315,1.0776610020305573,0.3344269170969104,0.09538442348326993,0.016195282883321255,0.10950393935502502,0.010585373063037768,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,raw,1,0.5816771646980972,0.5816771646980972,-0.06392704055906506,-0.06392704055906506,0.0,0.0,0.6456042052571623,0.0,0.5651222323875136,0.0,0.1259937545966052,0.0806019814705659,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,raw,2,0.8798875390396764,0.8798875390396764,0.2400469489706059,0.3177374512888491,0.8508732097378621,0.0,0.6398405900690705,0.07769050231824319,0.4439418222483747,0.0,0.1133013422333845,0.046876405814232046,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,raw,4,1.0562941463043292,1.0562941463043292,0.4255178036401049,0.6123841307125986,0.7818049011441569,0.0,0.6307763426642243,0.18686632707249373,0.36627981740831833,0.0,0.10890474178703173,0.0016919580875352448,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,raw,8,1.1780107958863177,1.1780107958863177,0.509736004867591,0.8385340380094324,0.7772214982658625,0.09374999999999999,0.6059920160720745,0.32879803314184153,0.2829997466426198,0.0018755833928783827,0.12626354758178832,0.014235328361457439,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,raw,16,1.271658437947432,1.271658437947432,0.6173448241315782,0.9386817742100295,0.756830017020305,0.19674519316026973,0.5875620727601927,0.32133695007845137,0.22760210813740236,0.0006313665459553308,0.10149436287118276,0.02519509186767175,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,raw,32,1.3278541465600333,1.3278541465600333,0.6114832387926679,0.976575834734831,0.7497533241286872,0.2687785848849781,0.6205620590529483,0.36509259594216315,0.18982081708077947,0.04188132130851349,0.10715526171415318,0.009821655506467603,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,raw,64,1.3752812370657919,1.3752812370657919,0.5329077703257401,1.0098165415305025,0.75210506071647,0.30444953393547314,0.6405126679383102,0.47690877120476216,0.091537680958868,0.1325801329997679,0.21046801671549292,0.015508210618599272,collect_pilot_labels,pilot_labels_needed,8
repair,optimistic,calibrated,1,-1.9284874383239852,0.5816771646980972,-0.06392704055906506,-0.06392704055906506,0.0,0.0,-1.86456039776492,0.0,0.5651222323875136,0.0,0.1259937545966052,0.0806019814705659,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,calibrated,2,-1.157720621698148,0.8268459467799403,0.2897456355858594,0.3177374512888491,0.8508732097378621,0.0,-1.4474662572840076,0.027991815702989697,0.4122205653740531,0.0,0.09330408358157465,0.07088117690663052,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,calibrated,4,-0.545723477556603,0.9199185076480111,0.51144643946706,0.6123841307125986,0.7818049011441569,0.0,-1.057169917023663,0.1009376912455385,0.26703959839203983,0.0,0.11804682820773793,0.020383451231165542,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,calibrated,8,-0.25984887294238423,0.9448166049939271,0.7079338550101965,0.8385340380094324,0.7772214982658625,0.32291666666666663,-1.065513934130819,0.1306001829992359,0.21766948051969845,0.0,0.1015660875710812,0.038828440315058756,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,calibrated,16,-0.047916460470684465,0.9653638616825144,0.7704143135924822,0.9386817742100295,0.756830017020305,0.41041666666666665,-1.0808071607920768,0.16826746061754724,0.15652626075969056,0.0017027569701895118,0.024517889816918596,0.04709342423438082,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,calibrated,32,0.22956570904740758,0.9730973968592782,0.7852612430773054,0.976575834734831,0.7497533241286872,0.42861164772326216,-1.0787078594548318,0.19131459165752554,0.11481784727223611,0.014408396615181118,0.05237944300751077,0.03306749275957088,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,calibrated,64,0.4099842149589677,0.974886601480345,0.8177458673065605,1.0098165415305025,0.75210506071647,0.43928926549538805,-1.0694416455668154,0.19207067422394178,0.057674891887783665,0.00426007677257681,0.033867345769584084,0.010129999330602331,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,uncertainty_aware,1,-2.6719039631980315,0.5816771646980972,-0.06392704055906506,-0.06392704055906506,0.0,0.0,-2.6079769226389664,0.0,0.5651222323875136,0.0,0.1259937545966052,0.0806019814705659,stop_early,high_n_regret_detected,8
repair,optimistic,uncertainty_aware,2,-1.9171627931618909,0.828138595194711,0.29047305687951547,0.3177374512888491,0.8508732097378621,0.0,-2.2076358500414064,0.02726439440933366,0.41477867922791184,0.0,0.09271652952224856,0.07022977454272764,stop_early,high_n_regret_detected,8
repair,optimistic,uncertainty_aware,4,-1.3522175620147028,0.945554711855948,0.5171314416996513,0.6123841307125986,0.7818049011441569,0.0,-1.8693490037143543,0.09525268901294719,0.2862561106046159,0.0,0.11826137207892577,0.029845298079695017,stop_early,high_n_regret_detected,8
repair,optimistic,uncertainty_aware,8,-1.0601086474986126,1.0023591323988512,0.7282400119584054,0.8385340380094324,0.7772214982658625,0.4687499999999999,-1.8568548852117965,0.11029402605102706,0.20576743016441573,0.0,0.09642292491527425,0.014979436007887172,stop_early,high_n_regret_detected,8
repair,optimistic,uncertainty_aware,16,-0.8522121760870021,1.0358895619089403,0.836696294893045,0.9386817742100295,0.756830017020305,0.5661321176880262,-1.8694664978766617,0.10198547931698457,0.13612016422503437,0.0,0.0261561401067858,0.04734269474535822,stop_early,high_n_regret_detected,8
repair,optimistic,uncertainty_aware,32,-0.629003707806114,1.0302325976081192,0.8259507685822125,0.976575834734831,0.7497533241286872,0.5668182922052368,-1.875330897077559,0.15062506615261853,0.11219491818128677,0.02441607293440029,0.06777209873521216,0.0311293754321419,stop_early,high_n_regret_detected,8
repair,optimistic,uncertainty_aware,64,-0.48252258389256897,1.056528898732116,0.8406978704976307,1.0098165415305025,0.75210506071647,0.5686722763481602,-1.8714194976765006,0.16911867103287173,0.05301803106869804,0.019636211198909848,0.03586414792347789,0.024729657624312725,stop_early,high_n_regret_detected,8
repair,optimistic,consistency_aware,1,-1.8897346624099494,0.5816771646980972,-0.06392704055906506,-0.06392704055906506,0.0,0.0,-1.8258076218508845,0.0,0.5651222323875136,0.0,0.1259937545966052,0.0806019814705659,stop_early,high_n_regret_detected,8
repair,optimistic,consistency_aware,2,-1.1865148597808246,0.8473797894354599,0.27525012179588276,0.3177374512888491,0.8508732097378621,0.0,-1.4617649815767073,0.04248732949296634,0.41775237652674513,0.0,0.12838930430053794,0.0717835557415309,stop_early,high_n_regret_detected,8
repair,optimistic,consistency_aware,4,-0.6641966043614472,0.9698751894757152,0.4689050066517666,0.6123841307125986,0.7818049011441569,0.0,-1.1331016110132137,0.14347912406083194,0.29370070681947746,0.0,0.1628198792641636,0.04788752179578673,stop_early,high_n_regret_detected,8
repair,optimistic,consistency_aware,8,-0.42333672136029543,1.0288988646740713,0.6817892392864451,0.8385340380094324,0.7772214982658625,0.2708333333333333,-1.178793188392107,0.15674479872298736,0.25352468476246803,0.0,0.08821670922796586,0.040626238889346314,stop_early,high_n_regret_detected,8
repair,optimistic,consistency_aware,16,-0.2474613564508036,1.06473542843014,0.749107433114356,0.9386817742100295,0.756830017020305,0.2715540355614847,-1.1817339739070545,0.18957434109567353,0.1880232989939922,0.0,0.0730956197062972,0.0846183208471235,stop_early,high_n_regret_detected,8
repair,optimistic,consistency_aware,32,-0.016437137033790364,1.093492829085638,0.7758955847433148,0.976575834734831,0.7497533241286872,0.3570098194465371,-1.1564982784273161,0.20068024999151624,0.1277016147168804,0.019547406292986125,0.038816138679745225,0.05880949546823463,stop_early,high_n_regret_detected,8
repair,optimistic,consistency_aware,64,0.1442869576218072,1.0996335364567738,0.7938229917829934,1.0098165415305025,0.75210506071647,0.3752428490561939,-1.1419522540415348,0.21599354974750895,0.06019664727836496,0.016133471411497652,0.03392952353662454,0.027501361116749258,stop_early,high_n_regret_detected,8
repair,optimistic,random,1,-0.05779829504661779,0.5816771646980972,-0.06392704055906506,-0.06392704055906506,0.0,0.0,0.006128745512447287,0.0,0.5651222323875136,0.0,0.1259937545966052,0.0806019814705659,block_high_n,tail_rank_failure,8
repair,optimistic,random,2,0.4025513603609022,0.6054064225075612,-0.021120217201920848,0.3177374512888491,0.8508732097378621,0.0,0.4236715775628231,0.33885766849077,0.6056212141706016,0.0,0.12923535111868675,0.07355311044384001,block_high_n,tail_rank_failure,8
repair,optimistic,random,4,0.8338578592929489,0.6590241563972086,0.0432937172978806,0.6123841307125986,0.7818049011441569,0.0,0.7905641419950682,0.5690904134147179,0.5745420279580689,0.005558455983797707,0.21202478257546403,0.05148981942162944,block_high_n,tail_rank_failure,8
repair,optimistic,random,8,1.3275852836034412,0.5727372505886402,0.10603371324638525,0.8385340380094324,0.7772214982658625,0.03124999999999998,1.0229944994812625,0.7325003247630472,0.5549536071618907,0.010433732143913708,0.29072185290695857,0.13879981797982968,block_high_n,tail_rank_failure,8
repair,optimistic,random,16,1.7733954539442363,0.681961428085439,0.1437829360753919,0.9386817742100295,0.756830017020305,0.029895915191539696,1.0822470648492941,0.7948988381346377,0.5641063351930552,0.05381214405254771,0.13139583130634758,0.04220280668787313,block_high_n,tail_rank_failure,8
repair,optimistic,random,32,2.0297458730048956,0.6089970293687657,0.1641990247978053,0.976575834734831,0.7497533241286872,0.07559166801467666,1.1571395025398634,0.8123768099370257,0.4110108965124956,0.07066306785175887,0.06470497193434385,0.1144472868191395,block_high_n,tail_rank_failure,8
repair,optimistic,random,64,2.2378104585963543,0.5879732424073154,-0.056116521959969155,1.0098165415305025,0.75210506071647,-0.06712247050953483,1.184595399409382,1.0659330634904713,0.23777116548022525,0.2909786146095333,0.21513912674468724,0.11695330432419757,block_high_n,tail_rank_failure,8
repair,optimistic,oracle,1,-0.06392704055906506,0.5816771646980972,-0.06392704055906506,-0.06392704055906506,0.0,0.0,0.0,0.0,0.5651222323875136,0.0,0.1259937545966052,0.0806019814705659,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,oracle,2,0.3177374512888491,0.8115423739072868,0.3177374512888491,0.3177374512888491,0.8508732097378621,0.0,0.0,0.0,0.4161984612118075,0.0,0.11073701531252172,0.07081572652804015,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,oracle,4,0.6123841307125986,0.956866816074277,0.6123841307125986,0.6123841307125986,0.7818049011441569,0.0,0.0,0.0,0.23864253483551517,0.0,0.1087982398617647,0.033092774224780394,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,oracle,8,0.8385340380094324,1.0277097668731585,0.8385340380094324,0.8385340380094324,0.7772214982658625,0.9999999999999999,0.0,0.0,0.13783945196231262,0.0,0.057248426589348075,0.06629346237688397,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,oracle,16,0.9386817742100295,1.0612740902773414,0.9386817742100295,0.9386817742100295,0.756830017020305,1.0,0.0,0.0,0.07375170258325316,0.0,0.033043671204753655,0.04046626642141747,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,oracle,32,0.976575834734831,1.0630364742052432,0.976575834734831,0.976575834734831,0.7497533241286872,1.0,0.0,0.0,0.04180449507132683,0.0,0.03241883044317847,0.06275067721360413,allow_high_n,utility_improves_with_confidence,8
repair,optimistic,oracle,64,1.0098165415305025,1.0571551589431087,1.0098165415305025,1.0098165415305025,0.75210506071647,1.0,0.0,0.0,0.023498997470719894,0.0,0.025469058047208174,0.03907846660946255,allow_high_n,utility_improves_with_confidence,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,1,0.7724914674957593,0.7724914674957593,0.1417452544167948,0.1417452544167948,0.0,0.0,0.6307462130789645,0.0,0.472772082639595,0.0,0.32229166177374086,0.06247255142861057,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,2,0.8469409911582868,0.8469409911582868,0.028707089693246722,0.46189409930472414,0.20847126792117104,0.0,0.8182339014650399,0.43318700961147744,0.6003228225642314,0.11303816472354809,0.34816022980967243,0.051869957138894245,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,4,0.9124776758253574,0.9124776758253574,-0.29137943551662226,0.6906078322790563,0.1716477466436724,0.0,1.2038571113419798,0.9819872677956786,0.5251995078738617,0.4331246899334171,0.3047296617726734,0.04748984559797648,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,8,0.9678487579027811,0.9678487579027811,-0.5892359282782611,0.8663573111407459,0.15251692961901425,-0.14583333333333331,1.3392648610970357,1.4555932394190072,0.3809509708515636,0.730981182695056,0.31458375448684617,0.041121253723606095,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,16,1.002027397354444,1.002027397354444,-0.7417001545545645,0.9293096743834516,0.143895866908133,-0.40287218307026296,1.3603493937686533,1.671009828938016,0.25428194944949345,0.8834454089713593,0.15787601082654948,0.049798199802512814,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,32,1.0267566728095212,1.0267566728095212,-0.6997663387834715,0.982363523139308,0.13881227852155764,-0.4298225089618118,1.400421171510364,1.6821298619227794,0.2330308923635825,0.8415115932002664,0.04448588498270977,0.04786245596221791,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,64,1.0483630361656349,1.0483630361656349,-0.7818422410055064,1.0196756939403713,0.13600737887124223,-0.42236636162387553,1.4474802136012337,1.8015179349458776,0.08238434343163373,0.9235874954223011,0.08193775439158485,0.050707460743271475,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,1,-0.5753691158016833,0.7724914674957593,0.1417452544167948,0.1417452544167948,0.0,0.0,-0.7171143702184781,0.0,0.472772082639595,0.0,0.32229166177374086,0.06247255142861057,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,2,0.09706331199966378,0.6988434710850319,0.43663771576151095,0.46189409930472414,0.20847126792117104,0.0,-0.3395744037618472,0.02525638354321321,0.3205905312290927,0.0,0.22663361838145793,0.05418072651013549,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,4,0.49015813095883154,0.6624226917823156,0.5781706245567572,0.6906078322790563,0.1716477466436724,0.0,-0.0880124935979256,0.1124372077222991,0.25598108194210994,0.0,0.07973409454450743,0.07784910229884334,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,8,0.6784065701137296,0.645050977046291,0.6510677242962022,0.8663573111407459,0.15251692961901425,-0.04166666666666665,-0.05326145633463354,0.21528958684454363,0.17126279942563252,0.0,0.048847987051056196,0.04069581419063464,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,16,0.7675127256211515,0.6455505459258953,0.6532805450260638,0.9293096743834516,0.143895866908133,0.09583333333333333,-0.000583458789187679,0.27602912935738766,0.144471489929622,0.014579781020681054,0.06369314714741894,0.039502977437907254,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,32,0.7948626764343741,0.6274999535332123,0.6387059741343061,0.982363523139308,0.13881227852155764,0.024801587301587318,-0.022144624898864963,0.34365754900500184,0.09385037462342248,0.031102776527404757,0.05742705501155779,0.03413359721354237,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,64,0.8448375907889568,0.6221562239030998,0.5996296033263206,1.0196756939403713,0.13600737887124223,-0.018259803921568625,-0.03450667899032847,0.4200460906140506,0.050090711391490995,0.07017914733539021,0.05883430189553779,0.04596639684969898,collect_pilot_labels,pilot_labels_needed,8
