N,scorer,selected_score_mean,selected_imagined_score_mean,selected_real_utility_mean,oracle_real_utility_mean,generated_future_diversity,upper_tail_rank_correlation,imagined_real_tail_gap,oracle_gap,exact_law_prediction_error,high_n_regret,deployment_gate,gate_reason,seed,experiment,generator,denoising_steps
64,random,2.1893538684062377,0.6702223078464158,0.14751443383283913,1.0483134035021067,0.7407095342874527,-0.06799597496503378,0.9876410435788349,0.9007989696692675,0.22572845892659163,0.3305608211861302,block_high_n,tail_rank_failure,2,repair,optimistic,8
1,oracle,0.08969510439783335,0.6938586936642727,0.08969510439783335,0.08969510439783335,0.0,0.0,0.0,0.0,0.6305423323747542,0.0,allow_high_n,utility_improves_with_confidence,2,repair,optimistic,8
2,oracle,0.4300001719966531,0.7680033299451073,0.4300001719966531,0.4300001719966531,0.6838675564775863,0.0,0.0,0.0,0.4269326064440886,0.0,allow_high_n,utility_improves_with_confidence,2,repair,optimistic,8
4,oracle,0.7638883652786413,0.9577791343132654,0.7638883652786413,0.7638883652786413,0.7606262444208065,0.0,0.0,0.0,0.1657578957492849,0.0,allow_high_n,utility_improves_with_confidence,2,repair,optimistic,8
8,oracle,0.8808144852519035,1.1057794690132141,0.8808144852519035,0.8808144852519035,0.7356463042398295,0.9999999999999999,0.0,0.0,0.10040613303406161,0.0,allow_high_n,utility_improves_with_confidence,2,repair,optimistic,8
16,oracle,0.9797247608657926,1.0859247197707493,0.9797247608657926,0.9797247608657926,0.7422004183133444,1.0,0.0,0.0,0.05998124615138375,0.0,allow_high_n,utility_improves_with_confidence,2,repair,optimistic,8
32,oracle,1.0210286537961413,1.1129267911116283,1.0210286537961413,1.0210286537961413,0.740584336966276,1.0,0.0,0.0,0.03133826336770111,0.0,allow_high_n,utility_improves_with_confidence,2,repair,optimistic,8
64,oracle,1.0483134035021067,1.0949716344475746,1.0483134035021067,1.0483134035021067,0.7407095342874527,1.0,0.0,0.0,0.019738591718317346,0.0,allow_high_n,utility_improves_with_confidence,2,repair,optimistic,8
1,raw,0.581712648893396,0.581712648893396,-0.03674956799174348,-0.03674956799174348,0.0,0.0,0.6184622168851396,0.0,0.5665902987138907,0.0,collect_pilot_labels,pilot_labels_needed,3,repair,optimistic,8
2,raw,0.949384572605292,0.949384572605292,0.3739943675075968,0.3967455994958679,0.9005334043254454,0.0,0.5753902050976952,0.022751231988271114,0.4139760121420674,0.0,collect_pilot_labels,pilot_labels_needed,3,repair,optimistic,8
4,raw,1.0547061450779438,1.0547061450779438,0.4601716973508398,0.6008219771708051,0.7778214313089847,0.0,0.5945344477271041,0.1406502798199653,0.3618009106772486,0.0,collect_pilot_labels,pilot_labels_needed,3,repair,optimistic,8
8,raw,1.1954314932227135,1.1954314932227135,0.6036381386220455,0.8707411964423954,0.8029871736963591,0.0,0.5814524733771881,0.26710305782034993,0.2665434514834173,0.0,collect_pilot_labels,pilot_labels_needed,3,repair,optimistic,8
16,raw,1.2944251348574956,1.2944251348574956,0.7522664678593477,0.9528587154733638,0.7563543409109116,0.2010584721149382,0.5620804227267703,0.20059224761401606,0.2432951628832051,0.0,collect_pilot_labels,pilot_labels_needed,3,repair,optimistic,8
32,raw,1.3205626606941223,1.3205626606941223,0.5847411826252937,0.9821670022793114,0.748989914357662,0.3520135806469349,0.5943295604277713,0.3974258196540177,0.2429584583548174,0.16752528523405397,collect_pilot_labels,pilot_labels_needed,3,repair,optimistic,8
64,raw,1.357538064320882,1.357538064320882,0.5206670165061951,1.002584039233625,0.7512457554539044,0.3185503219118302,0.6211485302483197,0.48191702272742987,0.06502267489845788,0.23159945135315263,collect_pilot_labels,pilot_labels_needed,3,repair,optimistic,8
1,calibrated,-2.0752289298363027,0.581712648893396,-0.03674956799174348,-0.03674956799174348,0.0,0.0,-2.0384793618445594,0.0,0.5665902987138907,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
2,calibrated,-1.2268621347534159,0.9195659880836805,0.3967455994958679,0.3967455994958679,0.9005334043254454,0.0,-1.623607734249284,0.0,0.40409281104947564,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
4,calibrated,-0.7531414154591038,0.9208307266235352,0.5337476298833886,0.6008219771708051,0.7778214313089847,0.0,-1.2868890453424926,0.06707434728741646,0.2505320883349111,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
8,calibrated,-0.4115076820986965,0.9296871473391851,0.7195507131206492,0.8707411964423954,0.8029871736963591,0.24999999999999997,-1.2978258825691105,0.15119048332174623,0.18657534184519442,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
16,calibrated,-0.27537947866444784,0.9075415581464767,0.7496658146070937,0.9528587154733638,0.7563543409109116,0.3916666666666666,-1.3518993007643925,0.20319290086627007,0.16916162401768386,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
32,calibrated,-0.0886242294901361,0.9249532098571459,0.7417005944686631,0.9821670022793114,0.748989914357662,0.4565100829565405,-1.33397850029675,0.24046640781064832,0.11390285279936603,0.007965220138430595,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
64,calibrated,0.07598406387337797,0.9725880865007639,0.8179058237971427,1.002584039233625,0.7512457554539044,0.4770931308093416,-1.3001308185965657,0.18467821543648222,0.05287935374992784,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
1,uncertainty_aware,-2.788133753010382,0.581712648893396,-0.03674956799174348,-0.03674956799174348,0.0,0.0,-2.7513841850186385,0.0,0.5665902987138907,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
2,uncertainty_aware,-1.925419612694532,0.9195659880836805,0.3967455994958679,0.3967455994958679,0.9005334043254454,0.0,-2.3221652121904,0.0,0.4074063846078199,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
4,uncertainty_aware,-1.4915378174480673,0.9473889345924059,0.5479615308965246,0.6008219771708051,0.7778214313089847,0.0,-2.039499348344592,0.05286044627428055,0.29961913127032785,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
8,uncertainty_aware,-1.1669057111566266,1.0015691667795181,0.76100890384987,0.8707411964423954,0.8029871736963591,0.4166666666666666,-2.017532773810284,0.10973229259252548,0.19196887640338348,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
16,uncertainty_aware,-1.0362824132526294,1.0121248066425323,0.8013071087189019,0.9528587154733638,0.7563543409109116,0.6145284707521047,-2.046861267024651,0.1515516067544619,0.14962207061180585,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
32,uncertainty_aware,-0.9005032051866874,0.9838818113009135,0.7812783157763382,0.9821670022793114,0.748989914357662,0.6293763434241219,-2.0481742304216217,0.2008886865029732,0.10087785521079422,0.020028792942563656,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
64,uncertainty_aware,-0.7442419351218269,1.0340193901211023,0.831619793335752,1.002584039233625,0.7512457554539044,0.6048119881825283,-2.030057580733798,0.17096424589787296,0.0440159209736467,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
1,consistency_aware,-2.017580976330986,0.581712648893396,-0.03674956799174348,-0.03674956799174348,0.0,0.0,-1.9808314083392424,0.0,0.5665902987138907,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
2,consistency_aware,-1.2054378502381347,0.949384572605292,0.3739943675075968,0.3967455994958679,0.9005334043254454,0.0,-1.5794322177457314,0.022751231988271114,0.416420454799128,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
4,consistency_aware,-0.8631746173929423,0.9939728255073229,0.5443328572437167,0.6008219771708051,0.7778214313089847,0.0,-1.407507474636659,0.05648911992708838,0.2933689059904805,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
8,consistency_aware,-0.5846076917136088,1.037182368338108,0.7346408148296177,0.8707411964423954,0.8029871736963591,-0.08333333333333333,-1.4473616009686763,0.1361003816127777,0.22339886456676275,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
16,consistency_aware,-0.4800806532877808,1.026725287238757,0.7446912575202683,0.9528587154733638,0.7563543409109116,0.17394152788506181,-1.4515181698153417,0.20816745795309544,0.18746189666191562,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
32,consistency_aware,-0.31435703744025284,1.0545272467037041,0.7471437530281643,0.9821670022793114,0.748989914357662,0.3772352704687773,-1.3872115926413489,0.23502324925114715,0.13916825085248463,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
64,consistency_aware,-0.15853867877429975,1.0920556286970775,0.7836861875257455,1.002584039233625,0.7512457554539044,0.3691919461934862,-1.336884530334646,0.21889785170787945,0.05061938885801868,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
1,random,-0.12633155413743868,0.581712648893396,-0.03674956799174348,-0.03674956799174348,0.0,0.0,-0.0895819861456952,0.0,0.5665902987138907,0.0,block_high_n,tail_rank_failure,3,repair,optimistic,8
2,random,0.3737093396751463,0.5528388073047003,0.002684616483747959,0.3967455994958679,0.9005334043254454,0.0,0.3710247231913984,0.39406098301211995,0.5653751160918764,0.0,block_high_n,tail_rank_failure,3,repair,optimistic,8
4,random,0.8038686277460542,0.6389958163102468,0.028961572252834838,0.6008219771708051,0.7778214313089847,0.0,0.7749070554932193,0.5718604049179703,0.6155419064338045,0.0,block_high_n,tail_rank_failure,3,repair,optimistic,8
8,random,1.3864350101771687,0.6193100011247831,0.05850447004195303,0.8707411964423954,0.8029871736963591,-0.16666666666666666,1.0786895375971786,0.8122367264004424,0.6158099794619529,0.0,block_high_n,tail_rank_failure,3,repair,optimistic,8
16,random,1.7170373863438426,0.6619040535685295,0.1142225950025022,0.9528587154733638,0.7563543409109116,-0.061652745734394214,1.0299145583689402,0.8386361204708616,0.5753714596212437,0.0,block_high_n,tail_rank_failure,3,repair,optimistic,8
32,random,2.0023563975742533,0.4669117818896969,0.09923461855699618,0.9821670022793114,0.748989914357662,0.023994185461130326,1.1650144188996152,0.8829323837223152,0.3826447150011277,0.014987976445506021,block_high_n,tail_rank_failure,3,repair,optimistic,8
64,random,2.193619863163324,0.41106052324175835,-0.36494377674534917,1.002584039233625,0.7512457554539044,-0.13148262327099924,1.1873775739729726,1.367527815978974,0.28278193854543404,0.47916637174785137,block_high_n,tail_rank_failure,3,repair,optimistic,8
1,oracle,-0.03674956799174348,0.581712648893396,-0.03674956799174348,-0.03674956799174348,0.0,0.0,0.0,0.0,0.5665902987138907,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
2,oracle,0.3967455994958679,0.9195659880836805,0.3967455994958679,0.3967455994958679,0.9005334043254454,0.0,0.0,0.0,0.4021970088448323,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
4,oracle,0.6008219771708051,1.0042691839238007,0.6008219771708051,0.6008219771708051,0.7778214313089847,0.0,0.0,0.0,0.26592744627802306,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
8,oracle,0.8707411964423954,1.062226024766763,0.8707411964423954,0.8707411964423954,0.8029871736963591,0.9999999999999999,0.0,0.0,0.13330999883275774,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
16,oracle,0.9528587154733638,1.0863151128093402,0.9528587154733638,0.9528587154733638,0.7563543409109116,1.0,0.0,0.0,0.06991066974265962,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
32,oracle,0.9821670022793114,1.1112139821052551,0.9821670022793114,0.9821670022793114,0.748989914357662,1.0,0.0,0.0,0.03924016701109928,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
64,oracle,1.002584039233625,1.087863578577526,1.002584039233625,1.002584039233625,0.7512457554539044,1.0,0.0,0.0,0.017667501719455594,0.0,allow_high_n,utility_improves_with_confidence,3,repair,optimistic,8
1,raw,0.702399879693985,0.702399879693985,0.586276869677628,0.586276869677628,0.0,0.0,0.1161230100163569,0.0,0.4021557364691641,0.0,block_high_n,tail_rank_failure,0,learned_diffusion_world_model,learned_diffusion_world_model,8
2,raw,0.7836970239877701,0.7836970239877701,0.4840758430461089,0.6961671400349587,0.15932830683887003,0.0,0.2996211809416612,0.21209129698884982,0.5593965071671884,0.10220102663151914,block_high_n,tail_rank_failure,0,learned_diffusion_world_model,learned_diffusion_world_model,8
4,raw,0.8768014858166376,0.8768014858166376,0.021208020237584908,0.7734478960434595,0.14188312528034056,0.0,0.8555934655790528,0.7522398758058746,0.5855769391399217,0.5650688494400431,block_high_n,tail_rank_failure,0,learned_diffusion_world_model,learned_diffusion_world_model,8
8,raw,0.9372453292210897,0.9372453292210897,-0.326141153772672,0.9538207501173019,0.11686690356582403,-0.3333333333333333,1.0609935275278986,1.2799619038899739,0.3484224115490397,0.9124180234503001,block_high_n,tail_rank_failure,0,learned_diffusion_world_model,learned_diffusion_world_model,8
16,raw,0.9867991556723913,0.9867991556723913,-0.5323213363687197,1.0073865801095963,0.11293143865962822,-0.18333333333333335,1.2606669840558122,1.5397079164783158,0.2574199701554993,1.1185982060463477,block_high_n,tail_rank_failure,0,learned_diffusion_world_model,learned_diffusion_world_model,8
32,raw,0.997158482670784,0.997158482670784,-0.5614223058025042,1.0778202662865322,0.10815334394574165,-0.26190476190476203,1.3041843365353998,1.6392425720890365,0.17423346931169328,1.1476991754801322,block_high_n,tail_rank_failure,0,learned_diffusion_world_model,learned_diffusion_world_model,8
64,raw,1.0202786425749462,1.0202786425749462,-0.6983165430525938,1.1064304361740749,0.1068529552469651,-0.3318627450980392,1.3261913433458783,1.8047469792266688,0.0947781458313829,1.2845934127302219,block_high_n,tail_rank_failure,0,learned_diffusion_world_model,learned_diffusion_world_model,8
1,calibrated,0.6171949566155672,0.702399879693985,0.586276869677628,0.586276869677628,0.0,0.0,0.030918086937939154,0.0,0.4021557364691641,0.0,stop_early,high_n_regret_detected,0,learned_diffusion_world_model,learned_diffusion_world_model,8
2,calibrated,0.8100466881909717,0.6671079124013582,0.6309381544124335,0.6961671400349587,0.15932830683887003,0.0,0.1791085337785383,0.06522898562252522,0.2247256099900786,0.0,stop_early,high_n_regret_detected,0,learned_diffusion_world_model,learned_diffusion_world_model,8
4,calibrated,0.9013702753962328,0.6708519384264946,0.5901793490629643,0.7734478960434595,0.14188312528034056,0.0,0.31119092633326856,0.18326854698049522,0.15075189777342482,0.040758805349469185,stop_early,high_n_regret_detected,0,learned_diffusion_world_model,learned_diffusion_world_model,8
8,calibrated,0.9904297922675808,0.6645823741952578,0.6307716072381785,0.9538207501173019,0.11686690356582403,-0.16666666666666663,0.2788229497366896,0.32304914287912345,0.11805246076374876,0.0001665471742550162,stop_early,high_n_regret_detected,0,learned_diffusion_world_model,learned_diffusion_world_model,8
16,calibrated,1.0120834568608552,0.6563833653926849,0.6046021493772665,1.0073865801095963,0.11293143865962822,-0.24999999999999997,0.2535695313406177,0.4027844307323297,0.06882651793775,0.026336005035166976,stop_early,high_n_regret_detected,0,learned_diffusion_world_model,learned_diffusion_world_model,8
32,calibrated,1.0248004892158011,0.6759786481658617,0.6153299423555533,1.0778202662865322,0.10815334394574165,-0.38690476190476203,0.18419931118609387,0.4624903239309789,0.0607251751746323,0.015608212056880233,stop_early,high_n_regret_detected,0,learned_diffusion_world_model,learned_diffusion_world_model,8
64,calibrated,1.0417306688707322,0.6968684693177541,0.6138185386856397,1.1064304361740749,0.1068529552469651,-0.38602941176470584,0.17505022887334545,0.49261189748843515,0.049602769886835846,0.01711961572679377,stop_early,high_n_regret_detected,0,learned_diffusion_world_model,learned_diffusion_world_model,8
1,raw,0.8218732376893362,0.8218732376893362,0.19204041734337807,0.19204041734337807,0.0,0.0,0.6298328203459581,0.0,0.2577965451309107,0.0,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
2,raw,0.8870825717846552,0.8870825717846552,0.13022929117626822,0.46749202967233333,0.17701110628743968,0.0,0.7568532806083871,0.33726273849606514,0.48685102786291995,0.06181112616710985,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
4,raw,0.9812734772761663,0.9812734772761663,-0.015209807102413228,0.6607661650826534,0.12962975980093086,0.0,0.9964832843785795,0.6759759721850667,0.5554189908613655,0.2072502244457913,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
8,raw,1.0137457897265751,1.0137457897265751,-0.39674267669518787,0.7685601891328891,0.12306886153916519,0.3333333333333333,1.2966582164808642,1.165302865828077,0.32864058791461165,0.5887830940385659,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
16,raw,1.0547090470790863,1.0547090470790863,-0.6447127722203732,0.8163032264759144,0.11194156010945634,-0.32184460105228146,1.42178636083554,1.4610159986962876,0.2580126509812596,0.8367531895637512,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
32,raw,1.0796918123960495,1.0796918123960495,-0.6454553417861462,0.875707351292173,0.10713190846145153,-0.4137515744934063,1.4396443541409099,1.521162693078319,0.22834560351868113,0.8374957591295242,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
64,raw,1.103401318192482,1.103401318192482,-0.7803120563427607,0.8944785079608361,0.10525777662793796,-0.4696361712607848,1.5159878485101217,1.6747905643035967,0.06095234398960501,0.9723524736861388,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
1,calibrated,0.14955680059889956,0.8218732376893362,0.19204041734337807,0.19204041734337807,0.0,0.0,-0.0424836167444785,0.0,0.2577965451309107,0.0,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
2,calibrated,0.5226502427396675,0.7648648396134377,0.3017465317000945,0.46749202967233333,0.17701110628743968,0.0,0.220903711039573,0.1657454979722388,0.24191427995159506,0.0,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
4,calibrated,0.732778914831579,0.7747437755266825,0.45482292398810387,0.6607661650826534,0.12962975980093086,0.0,0.27795599084347483,0.20594324109454953,0.24944398835692497,0.0,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
8,calibrated,0.9158260738135625,0.7295653373003006,0.4196187121172746,0.7685601891328891,0.12306886153916519,0.0,0.4791732599275807,0.34894147701561457,0.23126790881502393,0.03520421187082928,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
16,calibrated,1.065460764657085,0.724115585287412,0.3168723825365305,0.8163032264759144,0.11194156010945634,-0.06666666666666668,0.5655256264695587,0.49943084393938386,0.17346701653855737,0.13795054145157337,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
32,calibrated,1.085484248440092,0.6999596481521925,0.2950487354149421,0.875707351292173,0.10713190846145153,-0.16232899234083087,0.537915231178049,0.5806586158772309,0.17709411468155603,0.15977418857316178,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
64,calibrated,1.1115715299670894,0.7173938527703285,0.13691883472104868,0.8944785079608361,0.10525777662793796,-0.24728939150272156,0.5620176145203489,0.7575596732397873,0.09450751443300402,0.31790408926705516,block_high_n,tail_rank_failure,1,learned_diffusion_world_model,learned_diffusion_world_model,8
1,raw,0.8017613266905149,0.8017613266905149,-0.07484759762883186,-0.07484759762883186,0.0,0.0,0.8766089243193468,0.0,0.5273066452313628,0.0,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
2,raw,0.8441248734792074,0.8441248734792074,-0.30409639701247215,0.5389399901032448,0.19744693585671488,0.0,1.1482212704916794,0.8430363871157169,0.5199439116524281,0.2292487993836403,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
4,raw,0.8655933936436971,0.8655933936436971,-0.45677654693524045,0.6115116824706396,0.14016506423552835,0.0,1.3223699405789375,1.06828822940588,0.3905978296075705,0.3819289493064086,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
8,raw,0.9068665107091268,0.9068665107091268,-0.4684439714377125,0.8462181091308594,0.12088560548921427,-0.16666666666666663,1.1958470330573618,1.3146620805685718,0.3513060007649819,0.39359637380888063,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
16,raw,0.9266515324513117,0.9266515324513117,-0.542148057371378,0.9742051859696707,0.10913037471473215,-0.30000000000000004,1.2800943048399251,1.5163532433410487,0.3035030096862779,0.4673004597425461,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
32,raw,0.9555989106496176,0.9555989106496176,-0.5341554420689741,1.0160137675702572,0.10537360683083534,-0.39457207873186234,1.3073419459008921,1.5501692096392312,0.29360669542354667,0.4593078444401423,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
64,raw,0.9798933416604996,0.9798933416604996,-0.8009997047483921,1.0702753812074661,0.10384982675313952,-0.37161782996529896,1.33847276775244,1.8712750859558582,0.10888373479335929,0.7261521071195602,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
1,calibrated,-0.010383885651826777,0.8017613266905149,-0.07484759762883186,-0.07484759762883186,0.0,0.0,0.06446371197700508,0.0,0.5273066452313628,0.0,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
2,calibrated,0.7337214341945947,0.7032517318924268,0.524166631201903,0.5389399901032448,0.19744693585671488,0.0,0.2095548029926916,0.014773358901341793,0.24182595901088444,0.0,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
4,calibrated,0.88564512526306,0.6736878504355749,0.3272337118784587,0.6115116824706396,0.14016506423552835,0.0,0.5584114133846015,0.2842779705921809,0.2941541209259967,0.1969329193234443,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
8,calibrated,1.0567846167832613,0.649828573067983,0.42085079848766327,0.8462181091308594,0.12088560548921427,-0.3333333333333333,0.5376641828954841,0.4253673106431961,0.17358410668784807,0.10331583271423972,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
16,calibrated,1.071807119762525,0.6513138860464096,0.48233850797017414,0.9742051859696707,0.10913037471473215,-0.38333333333333336,0.4617745750544904,0.4918666779994965,0.13987190523766993,0.04182812323172885,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
32,calibrated,1.0929814281252523,0.6452367727955183,0.43843768537044525,1.0160137675702572,0.10537360683083534,-0.3313492063492064,0.46458553349560444,0.5775760821998119,0.12541894232051265,0.08572894583145774,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
64,calibrated,1.1616533995512874,0.649402491748333,0.30133607735236484,1.0702753812074661,0.10384982675313952,-0.44175003590635425,0.4493923480168451,0.7689393038551013,0.06716065259280388,0.22283055384953815,block_high_n,tail_rank_failure,2,learned_diffusion_world_model,learned_diffusion_world_model,8
1,raw,0.8060653905073801,0.8060653905073801,-0.136488671724995,-0.136488671724995,0.0,0.0,0.9425540622323751,0.0,0.7038294037269424,0.0,block_high_n,tail_rank_failure,3,learned_diffusion_world_model,learned_diffusion_world_model,8
2,raw,0.8764997671047846,0.8764997671047846,-0.19538037843691805,0.14497723740835985,0.17715689179797967,0.0,1.0718801455417026,0.3403576158452779,0.8249786404856309,0.058891706711923064,block_high_n,tail_rank_failure,3,learned_diffusion_world_model,learned_diffusion_world_model,8
4,raw,0.8895624776681265,0.8895624776681265,-0.6470205994167676,0.7167055855194727,0.15293413127462072,0.0,1.536583077084894,1.3637261849362403,0.6493855595069218,0.5105319276917726,block_high_n,tail_rank_failure,3,learned_diffusion_world_model,learned_diffusion_world_model,8
8,raw,0.9591547499100367,0.9591547499100367,-1.0657870905318607,0.896830196181933,0.1265520998587211,-0.49999999999999994,1.6469879199673112,1.9626172867137939,0.4849191059480855,0.9292984188068657,block_high_n,tail_rank_failure,3,learned_diffusion_world_model,learned_diffusion_world_model,8
16,raw,0.9706102510293325,0.9706102510293325,-0.8617139451671392,0.9193437049786249,0.11716970702012376,-0.40484990747893007,1.4864140969487682,1.781057650145764,0.31911498263304144,0.7252252734421442,block_high_n,tail_rank_failure,3,learned_diffusion_world_model,learned_diffusion_world_model,8
32,raw,0.9975165476401647,0.9975165476401647,-0.8885624817727754,0.9599127074082693,0.1110247790813446,-0.30291956929377545,1.4697132963968518,1.8484751891810447,0.19027147674742906,0.7520738100477804,block_high_n,tail_rank_failure,3,learned_diffusion_world_model,learned_diffusion_world_model,8
64,raw,1.0083330571651459,1.0083330571651459,-0.8679473560769111,1.0075184504191081,0.10468459104498229,-0.3674947475662563,1.4891028621316877,1.8754658064960192,0.10029529447188605,0.7314586843519161,block_high_n,tail_rank_failure,3,learned_diffusion_world_model,learned_diffusion_world_model,8
1,calibrated,-0.313336982258285,0.8060653905073801,-0.136488671724995,-0.136488671724995,0.0,0.0,-0.17684831053329,0.0,0.7038294037269424,0.0,collect_pilot_labels,pilot_labels_needed,3,learned_diffusion_world_model,learned_diffusion_world_model,8
2,calibrated,0.12172178540378815,0.7205412412683169,0.11803921312093735,0.14497723740835985,0.17715689179797967,0.0,0.0036825722828508303,0.026938024287422507,0.6023721507044227,0.0,collect_pilot_labels,pilot_labels_needed,3,learned_diffusion_world_model,learned_diffusion_world_model,8
4,calibrated,0.6542975956325731,0.621540479362011,0.13110352586954832,0.7167055855194727,0.15293413127462072,0.0,0.5231940697630247,0.5856020596499244,0.4395466045322343,0.0,collect_pilot_labels,pilot_labels_needed,3,learned_diffusion_world_model,learned_diffusion_world_model,8
8,calibrated,0.8124480320482205,0.6346944272518158,0.3249374075482289,0.896830196181933,0.1265520998587211,0.16666666666666666,0.36617634480974326,0.5718927886337042,0.41777607937450406,0.0,collect_pilot_labels,pilot_labels_needed,3,learned_diffusion_world_model,learned_diffusion_world_model,8
16,calibrated,0.9692224644683303,0.6387745390335718,0.19835911877453327,0.9193437049786249,0.11716970702012376,-0.03333333333333336,0.6344308733994453,0.7209845862040917,0.17694415919945464,0.12657828877369565,collect_pilot_labels,pilot_labels_needed,3,learned_diffusion_world_model,learned_diffusion_world_model,8
32,calibrated,0.9810616940197847,0.6267722522219022,0.20924953510984778,0.9599127074082693,0.1110247790813446,-0.10955471982696253,0.6719001771408756,0.7506631722984215,0.14573274339336326,0.11568787243838113,collect_pilot_labels,pilot_labels_needed,3,learned_diffusion_world_model,learned_diffusion_world_model,8
64,calibrated,1.0405030870903285,0.6424547185500463,0.24881947537263235,1.0075184504191081,0.10468459104498229,-0.1744195040372788,0.6531807887177759,0.7586989750464758,0.09132395241183773,0.07611793217559656,collect_pilot_labels,pilot_labels_needed,3,learned_diffusion_world_model,learned_diffusion_world_model,8
